articleId,recordKey,publishedAt,sourceName,sourceHost,title,label,sentiment_score,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,model
1381,a-1381,2022-09-09 05:55:08+00:00,Diario do Rio,diariodorio.com,"Motorista foge da Lei Seca, na Barra da Tijuca, e quase atropela agente em serviço",negativo,-1.0,Motorista capota veículo ao fugir de blitz da Lei Seca na Barra da Tijuca,motorista-capota-veiculo-fugindo-blitz-lei-seca-barra-da-tijuca-2022,motorista-capota-veiculo-fugindo-blitz-lei-seca-barra-da-tijuca-2022,violencia/crime,"Barra da Tijuca, Rio de Janeiro",2022-09-09,"Motorista capota veículo ao tentar fugir de blitz da Lei Seca, quase atropelando um agente.",gpt-4o-mini
1380,a-1380,2022-09-20 22:26:33+00:00,Diario do Rio,diariodorio.com,Em quem votar para deputado estadual no Rio de Janeiro em 2022?,n/a,,Seleção de candidatos a deputado estadual no Rio de Janeiro em 2022,selecao-candidatos-deputado-estadual-rio-2022,selecao-candidatos-deputado-estadual-rio-2022,outro,Rio de Janeiro,2022,O DIÁRIO DO RIO apresenta uma seleção de candidatos a deputado estadual para as eleições de 2022.,gpt-4o-mini
1379,a-1379,2022-09-24 04:17:14+00:00,Diario do Rio,diariodorio.com,"Durante carreata em Itaboraí, Cláudio Castro promete a reativação do Polo GasLub",positivo,1.0,Promessa de reativação do Polo GasLub e criação de base do Segurança Presente em Itaboraí,promessa-reativacao-polo-gaslub-itaborai-2022,promessa-reativacao-polo-gaslub-itaborai-2022,inauguracao/expansao,Itaboraí,2022-09-23,Cláudio Castro promete reativação do Polo GasLub e criação de base do Segurança Presente em Itaboraí.,gpt-4o-mini
1378,a-1378,2022-09-29 23:22:22+00:00,Diario do Rio,diariodorio.com,Candidatos a deputado de Jair Bolsonaro no Rio de Janeiro,positivo,1.0,Candidatura de Rodrigo Amorim e General Pazuelo no Rio de Janeiro,candidatura-rodrigo-amorim-general-pazuelo-rio-2022,candidatura-rodrigo-amorim-general-pazuelo-rio-2022,outro,Rio de Janeiro,2022,Rodrigo Amorim e General Pazuelo são destacados como candidatos que representam o bolsonarismo no Rio de Janeiro.,gpt-4o-mini
1377,a-1377,2022-10-03 15:49:06+00:00,Diario do Rio,diariodorio.com,"Segurança Presente reduz em 43,6% o número de furtos de cabos de energia em Japeri",positivo,1.0,Redução de furtos de cabos de energia em Japeri,reducao-furtos-cabos-energia-japeri-2022,reducao-furtos-cabos-energia-japeri-2022,resultado/indicador,Japeri,2022-10-03,"O programa Segurança Presente reduziu em 43,6% os furtos de cabos de energia em Japeri.",gpt-4o-mini
1375,a-1375,2022-10-12 05:26:58+00:00,Diario do Rio,diariodorio.com,"Furtos de celular, no Centro do Rio, registram aumento de 200%, segundo Instituto de Segurança Pública",negativo,-1.0,Aumento de 200% nos furtos de celular no Centro do Rio em 2022,aumento-furtos-celular-centro-rio-2022,aumento-furtos-celular-centro-rio-2022,violencia/crime,Centro do Rio de Janeiro,2022,Furtos de celular no Centro do Rio aumentaram 200% de 2021 para 2022.,gpt-4o-mini
1373,a-1373,2022-11-07 16:09:21+00:00,Diario do Rio,diariodorio.com,Projeto orçamento do Estado do Rio em 2023 recebe mais de 4 mil emendas na Alerj,neutro,0.0,Propostas de emendas ao orçamento do Estado do Rio de Janeiro para 2023,propostas-emendas-orcamento-estado-rio-2023,propostas-emendas-orcamento-estado-rio-2023,gestao/administracao,Rio de Janeiro,2023,A Assembleia Legislativa do Estado do Rio de Janeiro recebeu mais de 4.000 emendas ao orçamento de 2023.,gpt-4o-mini
1372,a-1372,2022-11-18 12:55:23+00:00,Diario do Rio,diariodorio.com,Presidente e vice da Ceperj pedem exoneração dos seus cargos ao governador do Rio,muito negativo,-2.0,Pedido de exoneração do presidente e vice da Ceperj devido a investigação de corrupção,pedido-exoneracao-presidente-vice-ceperj-2022,pedido-exoneracao-presidente-vice-ceperj-2022,denuncia/irregularidade,Rio de Janeiro,2022-11-17,Presidente e vice da Ceperj pedem exoneração em meio a investigação de corrupção.,gpt-4o-mini
1371,a-1371,2022-11-22 14:56:24+00:00,Diario do Rio,diariodorio.com,Governo do Estado aumenta frota de veículos dos programas Segurança Presente e Lei Seca,positivo,1.0,Aumento da frota de veículos do programa Segurança Presente,aumento-frota-veiculos-seguranca-presente-2022,aumento-frota-veiculos-seguranca-presente-2022,inauguracao/expansao,Rio de Janeiro,2022-11-22,Governo do Estado entrega 163 novos veículos para o programa Segurança Presente.,gpt-4o-mini
1369,a-1369,2022-12-12 21:32:51+00:00,Diario do Rio,diariodorio.com,Secretaria Governo do RJ lança aplicativo Cidadão Presente e Ouvidoria para facilitar comunicação com população,positivo,1.0,Lançamento do aplicativo Cidadão Presente e Ouvidoria,lancamento-aplicativo-cidadao-presente-2022,lancamento-aplicativo-cidadao-presente-2022,gestao/administracao,Rio de Janeiro,2022-12-12,Lançamento do aplicativo Cidadão Presente para melhorar a comunicação com a população.,gpt-4o-mini
1368,a-1368,2022-12-16 17:27:44+00:00,Diario do Rio,diariodorio.com,"Com cinco anos de atraso, segunda etapa das obras da Vila Autódromo começaram a ser realizadas",negativo,-1.0,Início da segunda etapa das obras da Vila Autódromo,inicio-segunda-etapa-obras-vila-autodromo-2022,inicio-segunda-etapa-obras-vila-autodromo-2022,inauguracao/expansao,"Vila Autódromo, Jacarepaguá, Rio de Janeiro",2022,As obras da segunda etapa da Vila Autódromo começaram após cinco anos de atraso.,gpt-4o-mini
1367,a-1367,2022-12-20 04:18:32+00:00,Diario do Rio,diariodorio.com,"‘Mendiga Isabel’: Avenida Princesa Isabel, em Copacabana, vira ‘lava jato’ de moradores de rua",negativo,-1.0,Condições precárias na Avenida Princesa Isabel em Copacabana,condicoes-precarias-avenida-princesa-isabel-2022,condicoes-precarias-avenida-princesa-isabel-2022,violencia/crime,"Avenida Princesa Isabel, Copacabana, Rio de Janeiro",2022-12-20,"Avenida Princesa Isabel enfrenta problemas de limpeza e segurança, com moradores de rua e reclamações de cidadãos.",gpt-4o-mini
1366,a-1366,2022-12-31 04:56:11+00:00,Diario do Rio,diariodorio.com,Segurança Pública do RJ recebe mais de R$ 700 milhões em equipamentos tecnológicos,positivo,1.0,Investimento em tecnologia para segurança pública no Rio de Janeiro,investimento-tecnologia-seguranca-publica-rio-2022,investimento-tecnologia-seguranca-publica-rio-2022,gestao/administracao,Rio de Janeiro,2022,"O Governo do Rio de Janeiro investiu mais de R$ 700 milhões em tecnologia para segurança pública, resultando na redução da criminalidade.",gpt-4o-mini
1365,a-1365,2023-01-11 20:54:40+00:00,Diario do Rio,diariodorio.com,"Prefeito de Miguel Pereira, André Português afirma que vai transformar a cidade na ‘Gramado fluminense’",n/a,,Transformação de Miguel Pereira em destino turístico,transformacao-miguel-pereira-destino-turistico,transformacao-miguel-pereira-destino-turistico,gestao/administracao,"Miguel Pereira, Rio de Janeiro",2023,Prefeito de Miguel Pereira planeja transformar a cidade em um destino turístico inspirado em Gramado.,gpt-4o-mini
1071,a-1071,2023-01-12 22:27:59+00:00,Google News,nilopolis.rj.gov.br,Base de Operação do Segurança Presente é inaugurada em Nilópolis - Prefeitura Municipal de Nilópolis,positivo,1.0,Inauguração da base do Segurança Presente em Nilópolis,inauguracao-base-seguranca-presente-nilopolis-2023,inauguracao-base-seguranca-presente-nilopolis-2023,inauguracao/expansao,Nilópolis,2023-01-12,Base do Segurança Presente é inaugurada em Nilópolis com 22 policiais e 11 viaturas.,gpt-4o-mini
1364,a-1364,2023-01-19 20:45:28+00:00,Diario do Rio,diariodorio.com,Operação desmancha cracolândia na Glória,positivo,1.0,Desmanche de cracolândia na Glória,desmanche-cracolandia-gloria-2023,desmanche-cracolandia-gloria-2023,operacao policial,"Glória, Rio de Janeiro",2023-01-19,"Operação desmancha cracolândia na Glória, resultando em apreensões de drogas e armas.",gpt-4o-mini
1363,a-1363,2023-01-26 05:39:50+00:00,Diario do Rio,diariodorio.com,Mulher é presa após tentar furtar 15kg de carne de supermercado em Nova Iguaçu,positivo,1.0,Prisão de mulher por furto de carne em Nova Iguaçu,prensao-mulher-furto-carne-nova-iguacu-2023,prensao-mulher-furto-carne-nova-iguacu-2023,prisao/apreensao,Nova Iguaçu,2023-01-24,Mulher é presa por agentes do Segurança Presente ao tentar furtar 15kg de carne em supermercado.,gpt-4o-mini
1362,a-1362,2023-01-26 06:47:38+00:00,Diario do Rio,diariodorio.com,"Mulheres são presas, no Leblon, após furtarem quase R$ 1 mil em roupas íntimas",positivo,1.0,Prisão de mulheres por furto no Leblon,prisao-mulheres-furto-leblon-2023,prisao-mulheres-furto-leblon-2023,prisao/apreensao,"Leblon, Rio de Janeiro",2023-01-24,Agentes da Operação Segurança Presente prenderam duas mulheres por furto de roupas íntimas no Leblon.,gpt-4o-mini
1361,a-1361,2023-01-29 19:54:59+00:00,Diario do Rio,diariodorio.com,Quintino: Governo Claudio Castro – Eu Vejo o Futuro Repetir o Passado,negativo,-1.0,Análise crítica sobre a gestão de Cláudio Castro e o programa Segurança Presente,analise-critica-gestao-claudio-castro-2023,analise-critica-gestao-claudio-castro-2023,gestao/administracao,Rio de Janeiro,2023-01-29,Opinião sobre a gestão de Cláudio Castro e a eficácia do programa Segurança Presente.,gpt-4o-mini
1360,a-1360,2023-02-01 11:04:47+00:00,Diario do Rio,diariodorio.com,Operação combate Cracolândia no Catete,positivo,1.0,Operação combate Cracolândia no Catete,operacao-combate-cracolandia-catete-2023,operacao-combate-cracolandia-catete-2023,operacao policial,"Catete, Rio de Janeiro",2023-01-31,"Polícia realiza operação no Catete, desmantelando cracolândia e apreendendo drogas e armas.",gpt-4o-mini
1359,a-1359,2023-02-01 16:32:19+00:00,Diario do Rio,diariodorio.com,Gusmão: Histórico de Rodrigo Bacellar promete um comando equilibrado e consciente na Alerj,positivo,1.0,Expansão do programa Segurança Presente sob a gestão de Rodrigo Bacellar,expansao-seguranca-presente-rodrigo-bacellar-2023,expansao-seguranca-presente-rodrigo-bacellar-2023,gestao/administracao,Rio de Janeiro,2023-02-01,Rodrigo Bacellar é destacado por sua contribuição à expansão do Segurança Presente.,gpt-4o-mini
1358,a-1358,2023-02-02 02:10:14+00:00,Diario do Rio,diariodorio.com,Prefeitura de Miguel Pereira inaugura a 2ª Companhia Destacada do 10° BPM,positivo,1.0,Inauguração da 2ª Companhia Destacada do 10° BPM em Miguel Pereira,inauguracao-2-companhia-destacada-10-bpm-miguel-pereira-2023,inauguracao-2-companhia-destacada-10-bpm-miguel-pereira-2023,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",2023-02-01,Miguel Pereira inaugura a 2ª Companhia Destacada do 10° BPM com 120 policiais para patrulhamento.,gpt-4o-mini
1357,a-1357,2023-02-24 15:57:38+00:00,Diario do Rio,diariodorio.com,Aterro do Flamengo e Glória recebem operação contra crimes de rua,positivo,1.0,Operação integrada contra crimes de rua no Aterro do Flamengo e Glória,operacao-integrada-crimes-rua-aterro-flamengo-gloria-2023,operacao-integrada-crimes-rua-aterro-flamengo-gloria-2023,operacao policial,"Aterro do Flamengo e Glória, Rio de Janeiro",2023-02-23,Operação policial aborda 31 moradores de rua armados no Aterro do Flamengo e Glória.,gpt-4o-mini
1356,a-1356,2023-02-24 16:56:02+00:00,Diario do Rio,diariodorio.com,ISP aponta que forças policiais reduzem violência em Duque de Caxias e Belford Roxo,positivo,1.0,Redução da violência em Duque de Caxias e Belford Roxo,reducao-da-violencia-duque-de-caxias-belford-roxo-2023,reducao-da-violencia-duque-de-caxias-belford-roxo-2023,resultado/indicador,Duque de Caxias e Belford Roxo,2023-02-24,Levantamento do ISP mostra redução da criminalidade em Duque de Caxias e Belford Roxo.,gpt-4o-mini
1355,a-1355,2023-02-26 16:01:57+00:00,Diario do Rio,diariodorio.com,Miguel Pereira foi a cidade mais segura do Carnaval do Rio,positivo,1.0,Segurança durante o Carnaval em Miguel Pereira,seguranca-carnaval-miguel-pereira-2023,seguranca-carnaval-miguel-pereira-2023,resultado/indicador,Miguel Pereira,2023-02-22,"Miguel Pereira foi considerada a cidade mais segura do Carnaval do Rio, com apenas duas apreensões de drogas.",gpt-4o-mini
1354,a-1354,2023-03-02 21:22:59+00:00,Diario do Rio,diariodorio.com,Bicho-preguiça é resgatado após ser levado do Parque Lage escondido em mochila,positivo,1.0,Resgate de bicho-preguiça após furto no Parque Lage,resgate-bicho-preguica-furto-parque-lage-2023,resgate-bicho-preguica-furto-parque-lage-2023,prisao/apreensao,"Parque Lage, Rio de Janeiro",2023-03-02,"Três homens foram detidos ao tentarem furtar um bicho-preguiça no Parque Lage, sendo resgatado por agentes da Segurança Presente.",gpt-4o-mini
1353,a-1353,2023-03-02 21:29:33+00:00,Diario do Rio,diariodorio.com,Operação prende meliante por porte de drogas no Flamengo,positivo,1.0,Operação policial no Flamengo resulta em prisão e apreensões,operacao-policial-flamengo-2023,operacao-policial-flamengo-2023,operacao policial,"Flamengo, Rio de Janeiro",2023-03-02,Operação policial no Flamengo prendeu um meliante por porte de drogas e apreendeu armas e entorpecentes.,gpt-4o-mini
1352,a-1352,2023-03-09 21:05:25+00:00,Diario do Rio,diariodorio.com,Subprefeitura do Centro inicia Gabinete Itinerante no Largo da Carioca,n/a,,Início do Gabinete Itinerante no Largo da Carioca,inicio-gabinete-itinerante-largo-da-carioca-2023,inicio-gabinete-itinerante-largo-da-carioca-2023,outro,"Largo da Carioca, Centro do Rio",2023-03-09,Subprefeitura do Centro inicia Gabinete Itinerante para acolher demandas da população.,gpt-4o-mini
1351,a-1351,2023-03-10 06:07:52+00:00,Diario do Rio,diariodorio.com,"Homem é preso, após roubar 30 metros de fio de cobre, em hospital, no Grajaú",negativo,-1.0,Prisão de homem por furto de fios em hospital no Grajaú,prensao-homem-furto-fios-hospital-grajau-2023,prensao-homem-furto-fios-hospital-grajau-2023,prisao/apreensao,"Grajaú, Rio de Janeiro",2023-03-08,Homem é preso após roubar 30 metros de fio de cobre de um hospital no Grajaú.,gpt-4o-mini
1350,a-1350,2023-03-14 22:05:12+00:00,Diario do Rio,diariodorio.com,Veículos que atuavam como ferro-velho itinerante em Copacabana são retirados de circulação,positivo,1.0,Operação de retirada de veículos irregulares em Copacabana,operacao-retirada-veiculos-irregulares-copacabana-2023,operacao-retirada-veiculos-irregulares-copacabana-2023,operacao policial,Copacabana,2023-03-14,Operação retira veículos irregulares e aborda pessoas com antecedentes em Copacabana.,gpt-4o-mini
1349,a-1349,2023-03-24 20:39:56+00:00,Diario do Rio,diariodorio.com,Operação de combate a delitos aborda 31 pessoas e apreende armas brancas em Copacabana,positivo,1.0,Operação de combate a delitos em Copacabana,operacao-combate-delitos-copacabana-2023,operacao-combate-delitos-copacabana-2023,operacao policial,Copacabana,2023-03-23,Operação em Copacabana aborda 31 pessoas e apreende armas brancas.,gpt-4o-mini
1348,a-1348,2023-03-28 22:44:20+00:00,Diario do Rio,diariodorio.com,Operação de combate ao uso do crack aborda 29 pessoas em Copacabana,positivo,1.0,Operação de combate ao uso do crack em Copacabana,operacao-combate-uso-crack-copacabana-2023,operacao-combate-uso-crack-copacabana-2023,operacao policial,Copacabana,2023-03-28,Operação aborda 29 pessoas em Copacabana para combater o uso de crack.,gpt-4o-mini
1347,a-1347,2023-03-30 18:16:21+00:00,Diario do Rio,diariodorio.com,Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas,positivo,1.0,Criação do Comitê Permanente de Segurança nas Escolas,criacao-comite-permanente-seguranca-escolas-2023,criacao-comite-permanente-seguranca-escolas-2023,gestao/administracao,Rio de Janeiro,2023-03-30,Governador Cláudio Castro anuncia comitê para garantir segurança nas escolas do Rio de Janeiro.,gpt-4o-mini
1853,a-1853,2023-03-31 19:29:49+00:00,Tribuna da Serra,tribunadaserra.com.br,Governador Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas,positivo,1.0,Criação do Comitê Permanente de Segurança Escolar no Rio de Janeiro,criacao-comite-permanente-seguranca-escolar-rio-2023,criacao-comite-permanente-seguranca-escolar-rio-2023,gestao/administracao,Rio de Janeiro,2023-03-30,Governador Cláudio Castro anuncia comitê para garantir segurança nas escolas do Rio.,gpt-4o-mini
1854,a-1854,2023-03-31 19:29:49+00:00,Tribuna da Serra,tribunadaserra.com.br,Governador Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas,positivo,1.0,Criação do Comitê Permanente de Segurança Escolar no Rio de Janeiro,criacao-comite-permanente-seguranca-escolar-rio-2023,criacao-comite-permanente-seguranca-escolar-rio-2023,gestao/administracao,Rio de Janeiro,2023-03-30,Governador Cláudio Castro anuncia comitê para garantir segurança nas escolas.,gpt-4o-mini
1855,a-1855,2023-03-31 19:29:49+00:00,Tribuna da Serra,tribunadaserra.com.br,Governador Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas,positivo,1.0,Criação do Comitê Permanente de Segurança Escolar no Rio de Janeiro,criacao-comite-permanente-seguranca-escolar-rio-2023,criacao-comite-permanente-seguranca-escolar-rio-2023,gestao/administracao,Rio de Janeiro,2023-03-30,Governador Cláudio Castro anuncia comitê para garantir segurança nas escolas.,gpt-4o-mini
1856,a-1856,2023-03-31 19:29:49+00:00,Tribuna da Serra,tribunadaserra.com.br,Governador Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas,positivo,1.0,Criação do Comitê Permanente de Segurança Escolar no Rio de Janeiro,criacao-comite-permanente-seguranca-escolar-rio-2023,criacao-comite-permanente-seguranca-escolar-rio-2023,gestao/administracao,Rio de Janeiro,2023-03-30,Governador Cláudio Castro anuncia comitê para garantir segurança nas escolas.,gpt-4o-mini
