recordKey,jsonIndex,id,articleId,publishedAt,publishedDisplay,sourceName,sourceHost,title,storyId,storyTitle,targetKeys,label,sentiment_score,confidence,reason,model,date,month,publishedAtSort,cluster
a-1297,662,a-1297,1297,2024-03-15 04:17:25+00:00,15/03/2024 04:17 UTC,Diario do Rio,diariodorio.com,"Mulher é presa em flagrante, no Méier, por receptação fraudulenta de notebook",914,"Mulher é presa em flagrante, no Méier, por receptação fraudulenta de notebook",seguranca,positivo,1.0,0.8,"A notícia destaca a prisão de uma criminosa em flagrante, o que indica uma ação efetiva das autoridades de segurança pública, incluindo a participação do programa Segurança Presente. Isso sugere uma percepção positiva em relação à eficácia do programa na luta contra a criminalidade.",gpt-4o-mini,2024-03-15,2024-03,2024-03-15 04:17:25+00:00,5
a-1296,418,a-1296,1296,2024-03-18 13:39:26+00:00,18/03/2024 13:39 UTC,Diario do Rio,diariodorio.com,Governo do RJ lança campanha para celebrar 10 anos do Segurança Presente,823,Governo do Rio lança campanha com balanço de realizações; segurança pública abre a série,seguranca; seguranca_presente,positivo,1.0,0.9,"A notícia destaca os 10 anos do programa Segurança Presente, enfatizando seu crescimento, impacto positivo na segurança pública e ações sociais, além de apresentar dados de redução de criminalidade, o que sugere uma percepção pública favorável.",gpt-4o-mini,2024-03-18,2024-03,2024-03-18 13:39:26+00:00,6
a-1048,184,a-1048,1048,2024-03-27 07:00:00+00:00,27/03/2024 07:00 UTC,Google News,macae.rj.gov.br,Segurança Presente comemora dois anos em Macaé - Prefeitura de Macaé,746,Segurança Presente inaugura sua segunda base em Nova Iguaçu - Prefeitura de Nova Iguaçu,seguranca; seguranca_presente,n/a,,0.5,"A notícia não fornece informações suficientes sobre a percepção pública do programa Segurança Presente, apenas menciona a comemoração de dois anos do programa em Macaé.",gpt-4o-mini,2024-03-27,2024-03,2024-03-27 07:00:00+00:00,11
a-1295,660,a-1295,1295,2024-04-04 07:55:27+00:00,04/04/2024 07:55 UTC,Diario do Rio,diariodorio.com,Viaturas policiais e da Defesa Civil do RJ ganham reforço de videomonitoramento,913,Viaturas policiais e da Defesa Civil do RJ ganham reforço de videomonitoramento,ordem_publica; seguranca,positivo,1.0,0.8,"A notícia destaca um investimento significativo em tecnologia para a segurança pública, com a intenção de aumentar a segurança e a transparência das ações policiais, o que é geralmente visto de forma positiva pela população.",gpt-4o-mini,2024-04-04,2024-04,2024-04-04 07:55:27+00:00,11
a-1676,659,a-1676,1676,2024-04-12 20:31:19+00:00,12/04/2024 20:31 UTC,Tempo Real RJ,temporealrj.com,Sequestro da rodoviária faz um mês; petroleiro baleado já caminha no quarto do hospital,1165,Sequestro da rodoviária faz um mês; petroleiro baleado já caminha no quarto do hospital,policiamento; seguranca; seguranca_presente,negativo,-1.0,0.8,"A notícia destaca a falta de melhorias na segurança da Rodoviária do Rio de Janeiro após um sequestro violento, evidenciando a ineficácia do programa Segurança Presente e a continuidade de riscos à segurança pública.",gpt-4o-mini,2024-04-12,2024-04,2024-04-12 20:31:19+00:00,7
a-1675,658,a-1675,1675,2024-04-25 14:28:18+00:00,25/04/2024 14:28 UTC,Tempo Real RJ,temporealrj.com,Mãe e filha estariam ‘vivendo’ em lanchonete no Leblon há três meses,1164,Mãe e filha estariam ‘vivendo’ em lanchonete no Leblon há três meses,inseguranca; seguranca; seguranca_presente,negativo,-1.0,0.8,"A situação de vulnerabilidade social retratada na notícia, com mãe e filha vivendo em uma lanchonete e enfrentando dificuldades para encontrar moradia, reflete uma realidade preocupante e negativa, especialmente em um bairro de alto custo como o Leblon.",gpt-4o-mini,2024-04-25,2024-04,2024-04-25 14:28:18+00:00,5
a-1674,490,a-1674,1674,2024-04-25 15:13:28+00:00,25/04/2024 15:13 UTC,Tempo Real RJ,temporealrj.com,Homem é baleado e morre no Aterro do Flamengo após tentar assaltar PM à paisana,926,Homem é preso no Centro do Rio após tentar incendiar a Igreja da Candelária,roubo; seguranca; seguranca_presente,negativo,-1.0,0.8,"A notícia retrata um incidente violento em que um homem foi baleado e morto durante uma tentativa de assalto a um policial, o que pode gerar uma percepção negativa sobre a segurança pública e a eficácia do programa Segurança Presente.",gpt-4o-mini,2024-04-25,2024-04,2024-04-25 15:13:28+00:00,7
a-1294,657,a-1294,1294,2024-04-25 17:19:00+00:00,25/04/2024 17:19 UTC,Diario do Rio,diariodorio.com,Mãe e filha não conseguem aluguel acessível no Leblon e usam McDonald’s como moradia,912,Mãe e filha não conseguem aluguel acessível no Leblon e usam McDonald’s como moradia,seguranca_presente,negativo,-1.0,0.8,"A notícia retrata a situação de vulnerabilidade de uma mãe e filha que não conseguem encontrar um aluguel acessível, levando-as a viver em um McDonald's. Isso evidencia problemas sociais e econômicos na região, refletindo uma percepção negativa sobre a realidade habitacional no Leblon.",gpt-4o-mini,2024-04-25,2024-04,2024-04-25 17:19:00+00:00,5
a-1293,656,a-1293,1293,2024-04-25 22:55:02+00:00,25/04/2024 22:55 UTC,Diario do Rio,diariodorio.com,Dono do McDonald’s do Leblon considera processar ‘moradoras’ da loja após reunião interna,911,Dono do McDonald’s do Leblon considera processar ‘moradoras’ da loja após reunião interna,programa_seguranca_presente; seguranca; seguranca_presente,neutro,0.0,0.7,"A notícia apresenta uma situação complexa envolvendo o dono do McDonald's e as mulheres que habitam o local, sem emitir um julgamento claro sobre o programa Segurança Presente. A percepção pública é misturada, com frustração do empresário e recusa das mulheres em aceitar ajuda, mas não há uma avaliação direta do programa em si.",gpt-4o-mini,2024-04-25,2024-04,2024-04-25 22:55:02+00:00,5
a-1292,367,a-1292,1292,2024-05-22 01:37:09+00:00,22/05/2024 01:37 UTC,Diario do Rio,diariodorio.com,Campo Grande pode ganhar base do Segurança Presente,885,Largo da Lapa ganha base fixa 24h do Segurança Presente,seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia retrata uma iniciativa para melhorar a segurança em Campo Grande, com a participação de autoridades e empresários, o que sugere um esforço positivo para enfrentar a insegurança na região.",gpt-4o-mini,2024-05-22,2024-05,2024-05-22 01:37:09+00:00,5
a-1673,211,a-1673,1673,2024-05-22 18:11:01+00:00,22/05/2024 18:11 UTC,Tempo Real RJ,temporealrj.com,"Vereadora Tainá de Paula sofre tentativa de assalto na porta de casa, na Tijuca",1140,Turista é baleado em tentativa de assalto na Praça Mauá,assalto,negativo,-1.0,0.8,"A tentativa de assalto à vereadora Tainá de Paula, especialmente em um contexto onde a segurança pública é uma preocupação, reflete uma percepção negativa sobre a eficácia do programa Segurança Presente, que deveria garantir a segurança na área.",gpt-4o-mini,2024-05-22,2024-05,2024-05-22 18:11:01+00:00,7
a-1291,366,a-1291,1291,2024-05-24 05:14:14+00:00,24/05/2024 05:14 UTC,Diario do Rio,diariodorio.com,Miguel Pereira ganha nova base do Segurança Presente,885,Largo da Lapa ganha base fixa 24h do Segurança Presente,ordem_publica; patrulhamento; seguranca; seguranca_presente,positivo,1.0,0.9,"A notícia destaca a inauguração de uma nova base do programa Segurança Presente, o aumento no número de policiais e a redução significativa da criminalidade na área, o que indica uma percepção pública favorável ao programa.",gpt-4o-mini,2024-05-24,2024-05,2024-05-24 05:14:14+00:00,1
a-1290,655,a-1290,1290,2024-06-03 17:54:03+00:00,03/06/2024 17:54 UTC,Diario do Rio,diariodorio.com,"Precisa desbloquear um celular, mas não entende nada sobre o assunto? O Dr.Fone te ajuda com 5 passos simples!",910,"Precisa desbloquear um celular, mas não entende nada sobre o assunto? O Dr.Fone te ajuda com 5 passos simples!",seguranca; seguranca_presente,n/a,,0.0,"A notícia não aborda o programa Segurança Presente, mas sim um software para desbloqueio de celulares.",gpt-4o-mini,2024-06-03,2024-06,2024-06-03 17:54:03+00:00,5
a-1289,654,a-1289,1289,2024-06-18 18:17:10+00:00,18/06/2024 18:17 UTC,Diario do Rio,diariodorio.com,Castro destaca investimentos do Estado no interior do RJ; prefeitos mostram insatisfação,909,Castro destaca investimentos do Estado no interior do RJ; prefeitos mostram insatisfação,programa_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,0.8,"Embora o governador destaque investimentos e ações positivas, a insatisfação expressa por prefeitos indica uma percepção negativa em relação à eficácia e ao impacto real dessas iniciativas, sugerindo descontentamento com a gestão do governo.",gpt-4o-mini,2024-06-18,2024-06,2024-06-18 18:17:10+00:00,11
a-1672,107,a-1672,1672,2024-06-22 16:00:00+00:00,22/06/2024 16:00 UTC,Tempo Real RJ,temporealrj.com,TCE aponta irregularidades e suspende projeto da Uerj ligado ao Segurança Presente,785,Auditorias apontam escalas fantasmas e metas fraudadas no Segurança Presente,programa_seguranca_presente; seguranca; seguranca_presente,muito negativo,-2.0,0.9,"A notícia destaca irregularidades e a suspensão de um projeto ligado ao programa Segurança Presente, o que indica problemas sérios de gestão e planejamento, refletindo uma percepção pública negativa em relação ao programa.",gpt-4o-mini,2024-06-22,2024-06,2024-06-22 16:00:00+00:00,7
a-1288,653,a-1288,1288,2024-06-27 05:39:53+00:00,27/06/2024 05:39 UTC,Diario do Rio,diariodorio.com,Governador defende mudanças na legislação contra o crime no XII Fórum de Lisboa,908,Governador defende mudanças na legislação contra o crime no XII Fórum de Lisboa,crime; seguranca,positivo,1.0,0.8,"A notícia destaca investimentos significativos na segurança pública, a ampliação do programa Segurança Presente e a redução de indicadores de violência, o que sugere uma percepção pública favorável em relação às ações do governador.",gpt-4o-mini,2024-06-27,2024-06,2024-06-27 05:39:53+00:00,6
a-1671,652,a-1671,1671,2024-07-04 10:00:00+00:00,04/07/2024 10:00 UTC,Tempo Real RJ,temporealrj.com,Castro vai a municípios do Norte e do Noroeste tentar adoçar prefeitos da região,1163,Castro vai a municípios do Norte e do Noroeste tentar adoçar prefeitos da região,seguranca; seguranca_presente,negativo,-1.0,0.8,"A notícia retrata a decepção dos prefeitos com a reunião e a falta de recursos na área da Saúde, o que indica uma percepção negativa em relação ao governo e suas ações.",gpt-4o-mini,2024-07-04,2024-07,2024-07-04 10:00:00+00:00,7
a-1670,651,a-1670,1670,2024-07-05 03:01:00+00:00,05/07/2024 03:01 UTC,Tempo Real RJ,temporealrj.com,Governo começa a regularizar repasses da Saúde ao Norte e ao Noroeste Fluminense,1162,Governo começa a regularizar repasses da Saúde ao Norte e ao Noroeste Fluminense,seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a regularização dos repasses da Saúde, que estavam atrasados, e menciona que as prefeituras vão 'respirar aliviadas', o que indica uma percepção positiva em relação à ação do governo.",gpt-4o-mini,2024-07-05,2024-07,2024-07-05 03:01:00+00:00,7
a-1669,650,a-1669,1669,2024-07-05 10:26:00+00:00,05/07/2024 10:26 UTC,Tempo Real RJ,temporealrj.com,"Saia-justa em Campos: adversário de Bacellar, Wladimir desiste de evento com Castro",1161,"Saia-justa em Campos: adversário de Bacellar, Wladimir desiste de evento com Castro",seguranca; seguranca_presente,n/a,,0.9,A notícia não fornece informações suficientes sobre o programa Segurança Presente para avaliar sua percepção pública.,gpt-4o-mini,2024-07-05,2024-07,2024-07-05 10:26:00+00:00,7
a-1287,365,a-1287,1287,2024-07-10 19:33:14+00:00,10/07/2024 19:33 UTC,Diario do Rio,diariodorio.com,RJ inaugura base do programa Segurança Presente no Galeão,885,Largo da Lapa ganha base fixa 24h do Segurança Presente,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A inauguração da base do programa Segurança Presente é apresentada como uma medida para aumentar a segurança no aeroporto, respondendo a preocupações sobre extorsões e aumentando a proteção para os passageiros, o que é visto de forma positiva.",gpt-4o-mini,2024-07-10,2024-07,2024-07-10 19:33:14+00:00,1
a-1286,649,a-1286,1286,2024-07-15 10:58:33+00:00,15/07/2024 10:58 UTC,Diario do Rio,diariodorio.com,"Polícia do Rio ocupa comunidades em e Jacarepaguá, Barra da Tijuca, Recreio e Vargens – Ação será permanente",907,"Polícia do Rio ocupa comunidades em e Jacarepaguá, Barra da Tijuca, Recreio e Vargens – Ação será permanente",seguranca,positivo,1.0,0.8,"A notícia retrata uma ação do governo com o objetivo de recuperar o território e restabelecer a paz nas comunidades, o que é apresentado de forma positiva pelo governador. A ênfase na integração das forças de segurança e na utilização de inteligência para combater o crime sugere uma abordagem proativa e eficaz, gerando uma percepção pública favorável ao programa Segurança Presente.",gpt-4o-mini,2024-07-15,2024-07,2024-07-15 10:58:33+00:00,5
a-1668,648,a-1668,1668,2024-07-15 12:18:20+00:00,15/07/2024 12:18 UTC,Tempo Real RJ,temporealrj.com,Operação conjunta tenta sufocar crime organizado na Zona Oeste,1160,Operação conjunta tenta sufocar crime organizado na Zona Oeste,crime; seguranca,positivo,1.0,0.8,"A operação conjunta para sufocar o crime organizado é apresentada como uma ação estruturada de segurança pública, com resultados imediatos, como prisões e apreensões de armas e drogas, o que sugere uma percepção positiva em relação ao esforço das forças de segurança.",gpt-4o-mini,2024-07-15,2024-07,2024-07-15 12:18:20+00:00,7
a-1285,646,a-1285,1285,2024-07-15 18:42:47+00:00,15/07/2024 18:42 UTC,Diario do Rio,diariodorio.com,Operação Ordo prende 21 pessoas nas primeiras horas,906,Operação Ordo prende 21 pessoas nas primeiras horas,criminalidade; seguranca,positivo,1.0,0.8,"A operação resultou em várias prisões e fechamento de estabelecimentos ilegais, o que é visto como uma ação eficaz no combate à criminalidade, além de ser apoiada pelo governador e envolver uma mobilização significativa das forças de segurança.",gpt-4o-mini,2024-07-15,2024-07,2024-07-15 18:42:47+00:00,9
a-1284,645,a-1284,1284,2024-07-16 12:25:05+00:00,16/07/2024 12:25 UTC,Diario do Rio,diariodorio.com,Operação Ordo: Helicóptero com câmeras térmicas e farol aéreo de buscas sobrevoa região à noite,905,Operação Ordo: Helicóptero com câmeras térmicas e farol aéreo de buscas sobrevoa região à noite,seguranca,positivo,1.0,0.8,"A notícia destaca a utilização de tecnologia avançada e uma mobilização significativa de recursos para combater a criminalidade, o que é geralmente percebido de forma positiva pela população em busca de segurança.",gpt-4o-mini,2024-07-16,2024-07,2024-07-16 12:25:05+00:00,9
a-1667,631,a-1667,1667,2024-07-16 13:25:41+00:00,16/07/2024 13:25 UTC,Tempo Real RJ,temporealrj.com,"Operação Ordo mira ‘gatos’ de luz, água, gás e internet em segundo dia",1159,"Operação Ordo mira ‘gatos’ de luz, água, gás e internet em segundo dia",crime; seguranca,positivo,1.0,0.8,"A operação Ordo tem como objetivo desarticular ligações irregulares e combater o crime organizado, o que é visto como uma ação positiva para a segurança pública e a ordem na Zona Oeste do Rio.",gpt-4o-mini,2024-07-16,2024-07,2024-07-16 13:25:41+00:00,7
